Las_Vegas,https://en.tripadvisor.com.hk/Attractions-g45963-Activities-oa0-Las_Vegas_Nevada.html,https://www.tripadvisor.com/Restaurants-g45963-Las_Vegas_Nevada.html
New_York_City,https://www.tripadvisor.com/Attractions-g60763-Activities-oa0-New_York_City_New_York.html, https://www.tripadvisor.com/Restaurants-g60763-New_York_City_New_York.html
Orlando,https://www.tripadvisor.com/Attractions-g34515-Activities-oa0-Orlando_Florida.html, https://www.tripadvisor.com/Restaurants-g34515-Orlando_Florida.html
